台灣,新北市,土城區,24.96667,121.43333
台灣,澎湖縣,白沙鄉,23.66667,119.58333
台灣,苗栗縣,三義鄕,24.38333,120.76667
台灣,高雄市,杉林區,23,120.55
台灣,屏東縣,林邊鄉,22.43547,120.51607
台灣,台南市,北門區,23.28333,120.13333
台灣,雲林縣,虎尾鎮,23.71667,120.43333
台灣,新北市,平溪區,25.03333,121.75
福建省,連江縣,莒光鄉,25.97518,119.93328
台灣,新竹縣,關西鎮,24.78333,121.18333
台灣,新竹縣,峨眉鄉,24.68333,121
台灣,雲林縣,斗六市,23.71639,120.55028
台灣,嘉義縣,大埔鄉,23.3,120.58333
台灣,新北市,石碇區,24.95,121.63333
台灣,台東縣,延平鄉,22.9,120.98333
台灣,新竹市,香山區,24.78333,120.93333
台灣,新北市,林口區,25.1,121.35
台灣,苗栗縣,造橋鄉,24.63333,120.86667
台灣,雲林縣,元長鄉,23.65,120.31667
台灣,高雄市,大社區,22.75,120.36667
台灣,雲林縣,北港鎮,23.6,120.28333
台灣,台北市,大同區,25.06609,121.51551
台灣,新北市,萬里區,25.18333,121.63333
台灣,新北市,深坑區,25,121.61667
台灣,嘉義市,西區,23.47957,120.42488
台灣,高雄市,湖內區,22.9,120.21667
台灣,台南市,將軍區,23.2,120.11667
台灣,台南市,後壁區,23.36667,120.35
台灣,台南市,善化區,23.15,120.28333
台灣,雲林縣,二崙鄉,23.78333,120.4
台灣,苗栗縣,苑裡鎮,24.41667,120.68333
台灣,台北市,信義區,25.03042,121.56336
台灣,臺中市,北屯區,24.1841,120.7362
台灣,高雄市,前金區,22.6271,120.29449
台灣,台南市,左鎮區,23.03333,120.4
台灣,宜蘭縣,大同鄉,24.55,121.5
台灣,新北市,泰山區,25.05,121.41667
台灣,桃園市,復興區,24.71667,121.36667
台灣,南投縣,南投市,23.9218,120.67881
台灣,台東縣,達仁鄉,22.36667,120.81667
台灣,彰化縣,和美鎮,24.11222,120.4975
台灣,苗栗縣,苗栗市,24.56393,120.81122
台灣,台南市,七股區,23.13333,120.11667
台灣,屏東縣,新園鄉,22.51667,120.45
台灣,臺中市,東勢區,24.25028,120.83333
台灣,屏東縣,里港鄉,22.8,120.5
台灣,台北市,松山區,25.05,121.55
台灣,高雄市,鳥松區,22.66667,120.36667
台灣,苗栗縣,頭份鎮,24.68333,120.91667
台灣,花蓮縣,新城鄉,24.04333,121.60973
台灣,桃園市,蘆竹區,25.06667,121.28333
台灣,南投縣,竹山鎮,23.71667,120.7
台灣,屏東縣,長治鄉,22.7,120.55
台灣,臺中市,后里區,24.31667,120.7
台灣,台南市,南區,22.95574,120.18993
台灣,新北市,三峽區,24.88333,121.4
台灣,苗栗縣,南庄鄉,24.56667,121.01667
台灣,臺中市,沙鹿區,24.23722,120.56028
台灣,宜蘭縣,員山鄉,24.75,121.68333
台灣,台東縣,鹿野鄉,22.95,121.15
台灣,屏東縣,潮州鎮,22.53333,120.55
台灣,南投縣,仁愛鄉,24.02528,121.13111
台灣,宜蘭縣,蘇澳鎮,24.59162,121.85331
台灣,澎湖縣,望安鄉,23.35802,119.4973
台灣,屏東縣,霧臺鄉,22.76667,120.8
台灣,桃園市,龜山區,25.03333,121.35
台灣,臺中市,外埔區,24.33333,120.65
台灣,臺中市,太平區,24.11667,120.76667
台灣,新北市,中和區,25,121.48333
台灣,新竹縣,寶山鄉,24.73333,121
台灣,新竹市,東區,24.78988,120.99182
台灣,嘉義市,東區,23.498,120.46456
台灣,台南市,西港區,23.13333,120.2
台灣,屏東縣,屏東市,22.66484,120.48
台灣,彰化縣,彰化市,24.07611,120.54111
台灣,雲林縣,口湖鄉,23.58333,120.16667
台灣,屏東縣,東港鎮,22.46667,120.46667
台灣,桃園市,桃園區,25.0005,121.29966
台灣,苗栗縣,竹南鎮,24.7,120.86667
台灣,雲林縣,麥寮鄉,23.78333,120.25
台灣,嘉義縣,新港鄉,23.55,120.35
台灣,高雄市,左營區,22.68502,120.29201
台灣,高雄市,永安區,22.81667,120.23333
台灣,基隆市,中正區,25.14223,121.76762
台灣,屏東縣,高樹鄉,22.8,120.58333
台灣,屏東縣,琉球鄉,22.35,120.36667
台灣,南投縣,魚池鄉,23.88333,120.91667
台灣,南投縣,國姓鄉,24.01667,120.85
台灣,新北市,蘆洲區,25.08333,121.46667
台灣,花蓮縣,吉安鄉,23.95,121.56667
台灣,花蓮縣,壽豐鄉,23.83333,121.51667
台灣,高雄市,田寮區,22.86667,120.38333
台灣,新北市,雙溪區,25,121.81667
台灣,高雄市,小港區,22.55,120.35
台灣,新北市,八里區,25.15,121.4
台灣,屏東縣,泰武鄉,22.6,120.68333
台灣,高雄市,內門區,22.96667,120.46667
台灣,高雄市,仁武區,22.7,120.35
台灣,彰化縣,社頭鄉,23.91667,120.6
台灣,彰化縣,田尾鄉,23.9,120.51667
台灣,臺中市,新社區,24.18333,120.81667
台灣,台南市,東山區,23.28333,120.43333
台灣,台東縣,綠島鄕,22.66667,121.48333
台灣,屏東縣,來義鄉,22.5,120.68333
台灣,花蓮縣,瑞穗鄉,23.51667,121.4
台灣,臺中市,中區,24.1418,120.68053
台灣,苗栗縣,獅潭鄉,24.53333,120.91667
台灣,屏東縣,内埔鄉,22.66667,120.58333
台灣,新北市,石門區,25.26667,121.56667
台灣,台東縣,長濱鄉,23.33333,121.41667
台灣,屏東縣,麟洛鄉,22.65188,120.5292
台灣,臺中市,龍井區,24.19444,120.54639
福建省,連江縣,北竿鄉,26.23088,119.9898
台灣,屏東縣,竹田鄉,22.59404,120.5341
台灣,臺中市,梧棲區,24.25639,120.53194
台灣,臺中市,西區,24.14392,120.66467
台灣,彰化縣,溪州鄉,23.83333,120.51667
台灣,新竹縣,新埔鎮,24.85,121.08333
台灣,基隆市,七堵區,25.10972,121.68365
台灣,桃園市,中壢區,24.98333,121.2
台灣,嘉義縣,梅山鄉,23.55,120.63333
台灣,屏東縣,枋山鄉,22.25629,120.65821
台灣,宜蘭縣,羅東鎮,24.68333,121.76667
台灣,彰化縣,埔鹽鄉,23.98333,120.45
台灣,台南市,南化區,23.11667,120.55
台灣,苗栗縣,三灣鄉,24.63333,120.93333
台灣,臺中市,北區,24.15878,120.68075
台灣,屏東縣,新埤鄉,22.48333,120.58333
台灣,新北市,坪林區,24.91667,121.71667
